customer_id,country,recency,frequency,monetary,r,f,m,rfm_score,fm,segment_key,segment,kmeans_cluster,dbscan_cluster,kmeans_optimal
3502398,Bangladesh,64,5,7837.38,3,4,4,344,4,34,loyal customers,0,0,0
3502464,Vietnam,288,1,740.04,1,1,1,111,1,11,hibernating,1,0,0
3502650,Indonesia,78,1,615.54,3,1,1,311,1,31,about to sleep,0,0,0
3502662,Indonesia,120,3,15375.54,3,3,5,335,4,34,loyal customers,0,0,0
3502980,Pakistan,85,4,789.00,3,3,1,331,2,32,about to sleep,0,0,0
3503208,India,148,5,5261.58,2,4,4,244,4,24,at risk,1,0,0
3503334,Bangladesh,288,2,535.80,1,2,1,121,1,11,hibernating,1,0,0
3503640,Pakistan,57,4,2128.74,3,3,2,332,2,32,about to sleep,0,0,0
3503658,Pakistan,99,1,1134.00,3,1,2,312,1,31,about to sleep,0,0,0
3503820,Iran,22,7,4884.90,4,4,4,444,4,44,loyal customers,0,0,0
3503844,Indonesia,50,2,2193.18,4,2,2,422,2,42,potential loyalists,0,0,0
3503850,Indonesia,113,2,3622.02,3,2,3,323,2,32,about to sleep,0,0,0
3504132,Philippines,302,1,520.68,1,1,1,111,1,11,hibernating,1,0,0
3504156,Indonesia,141,2,1846.62,2,2,2,222,2,22,hibernating,0,0,0
3504444,Indonesia,141,4,17914.92,2,3,5,235,4,24,at risk,0,0,0
3504666,India,92,11,46103.10,3,5,5,355,5,35,loyal customers,0,0,0
3504672,India,316,1,1224.06,1,1,2,112,1,11,hibernating,1,0,0
3504828,Pakistan,218,3,622.26,2,3,1,231,2,22,hibernating,1,0,0
3504882,Thailand,1,12,24479.22,5,5,5,555,5,55,champions,0,0,0
3505104,South Korea,71,4,7901.16,3,3,4,334,3,33,need attention,0,0,0
3505290,South Korea,281,2,20507.28,1,2,5,125,3,13,at risk,1,0,0
3505470,Philippines,43,7,4696.50,4,4,3,443,3,43,potential loyalists,0,0,0
3505476,Philippines,36,3,3204.42,4,3,3,433,3,43,potential loyalists,0,0,0
3505728,Indonesia,323,1,1207.50,1,1,2,112,1,11,hibernating,1,0,0
3505794,Japan,246,2,983.28,1,2,2,122,2,12,hibernating,1,0,0
3505866,Philippines,15,2,2060.40,5,2,2,522,2,52,potential loyalists,0,0,0
3506028,Indonesia,309,2,2418.12,1,2,3,123,2,12,hibernating,1,0,0
3506160,Pakistan,358,2,1269.84,1,2,2,122,2,12,hibernating,1,0,0
3506214,Afghanistan,344,1,3660.06,1,1,3,113,2,12,hibernating,1,0,0
3506310,Indonesia,8,13,6926.82,5,5,4,554,4,54,loyal customers,0,0,0
3506838,Indonesia,22,1,105.72,4,1,1,411,1,41,promising,0,0,0
3507078,Indonesia,8,12,41919.78,5,5,5,555,5,55,champions,0,0,0
3507258,Japan,218,1,265.80,2,1,1,211,1,21,hibernating,1,0,0
3507360,South Korea,15,15,47516.94,5,5,5,555,5,55,champions,0,0,0
3507378,Bangladesh,50,6,16777.08,4,4,5,445,4,44,loyal customers,0,0,0
3507678,Japan,64,2,2347.98,3,2,3,323,2,32,about to sleep,0,0,0
3507810,India,302,1,1942.86,1,1,2,112,1,11,hibernating,1,0,0
3508014,India,29,3,3425.88,4,3,3,433,3,43,potential loyalists,0,0,0
3508032,Indonesia,8,25,68659.38,5,5,5,555,5,55,champions,0,0,0
3508188,Pakistan,71,17,9525.12,3,5,4,354,4,34,loyal customers,0,0,0
3508422,Indonesia,344,1,10864.26,1,1,4,114,2,12,hibernating,1,0,0
3508446,India,15,3,6982.44,5,3,4,534,3,53,potential loyalists,0,0,0
3508542,Bangladesh,211,7,1255.02,2,4,2,242,3,23,at risk,1,0,0
3508758,Indonesia,1,16,10148.28,5,5,4,554,4,54,loyal customers,0,0,0
3509064,India,1,28,38252.64,5,5,5,555,5,55,champions,0,0,0
3509322,Indonesia,64,2,1249.32,3,2,2,322,2,32,about to sleep,0,0,0
3509346,India,302,1,1224.06,1,1,2,112,1,11,hibernating,1,0,0
3509382,Iran,183,1,627.78,2,1,1,211,1,21,hibernating,1,0,0
3509436,Indonesia,15,1,273.00,5,1,1,511,1,51,new customers,0,0,0
3509760,South Korea,365,1,1268.88,1,1,2,112,1,11,hibernating,1,0,0
3510336,Pakistan,15,12,50557.26,5,5,5,555,5,55,champions,0,0,0
3510414,Indonesia,85,2,2020.86,3,2,2,322,2,32,about to sleep,0,0,0
3510642,Indonesia,36,6,6644.88,4,4,4,444,4,44,loyal customers,0,0,0
3511080,Japan,330,1,880.44,1,1,1,111,1,11,hibernating,1,0,0
3511632,China,15,3,835.74,5,3,1,531,2,52,potential loyalists,0,0,0
3511764,China,85,5,9249.42,3,4,4,344,4,34,loyal customers,0,0,0
3512388,China,15,13,4091.46,5,5,3,553,4,54,loyal customers,0,0,0
3512460,China,29,6,1762.74,4,4,2,442,3,43,potential loyalists,0,0,0
3512472,China,43,1,909.00,4,1,1,411,1,41,promising,0,0,0
3512652,China,365,1,1201.50,1,1,2,112,1,11,hibernating,1,0,0
3513306,China,22,6,3248.34,4,4,3,443,3,43,potential loyalists,0,0,0
3513564,China,309,2,564.84,1,2,1,121,1,11,hibernating,1,0,0
3513642,China,295,2,12271.44,1,2,4,124,3,13,at risk,1,0,0
3514086,China,169,2,0.00,2,2,1,221,1,21,hibernating,1,0,0
3514098,China,92,3,8813.46,3,3,4,334,3,33,need attention,0,0,0
3514626,China,64,2,3408.18,3,2,3,323,2,32,about to sleep,0,0,0
3515082,China,134,3,5505.12,2,3,4,234,3,23,at risk,0,0,0
3515220,China,169,1,392.10,2,1,1,211,1,21,hibernating,1,0,0
3516414,China,260,1,4250.40,1,1,3,113,2,12,hibernating,1,0,0
3516792,China,8,35,9284.16,5,5,4,554,4,54,loyal customers,0,0,0
3516978,China,281,3,10342.38,1,3,4,134,3,13,at risk,1,0,0
3517356,India,302,2,6846.00,1,2,4,124,3,13,at risk,1,0,0
3517404,Pakistan,29,15,9879.84,4,5,4,454,4,44,loyal customers,0,0,0
3517560,Indonesia,106,34,40258.74,3,5,5,355,5,35,loyal customers,0,-1,0
3517602,Indonesia,29,7,12592.92,4,4,4,444,4,44,loyal customers,0,0,0
3517788,Indonesia,295,2,1015.62,1,2,2,122,2,12,hibernating,1,0,0
3518202,Philippines,92,1,377.52,3,1,1,311,1,31,about to sleep,0,0,0
3518298,Turkey,78,1,1086.00,3,1,2,312,1,31,about to sleep,0,0,0
3518334,Indonesia,36,10,13067.40,4,5,4,454,4,44,loyal customers,0,0,0
3518496,Indonesia,316,1,1026.78,1,1,2,112,1,11,hibernating,1,0,0
3518508,Indonesia,50,2,6651.84,4,2,4,424,3,43,potential loyalists,0,0,0
3518598,Turkey,218,1,389.70,2,1,1,211,1,21,hibernating,1,0,0
3518640,Indonesia,106,1,1021.74,3,1,2,312,1,31,about to sleep,0,0,0
3518646,Indonesia,323,4,-1543.50,1,3,1,131,2,12,hibernating,1,0,0
3518796,Philippines,15,5,7939.92,5,4,4,544,4,54,loyal customers,0,0,0
3518802,Philippines,78,3,1889.10,3,3,2,332,2,32,about to sleep,0,0,0
3519078,Japan,36,5,274418.88,4,4,5,445,4,44,loyal customers,0,-1,0
3519264,Thailand,274,4,5481.00,1,3,4,134,3,13,at risk,1,0,0
3519354,Bangladesh,71,8,10106.10,3,4,4,344,4,34,loyal customers,0,0,0
3519420,South Korea,344,1,201.00,1,1,1,111,1,11,hibernating,1,0,0
3519810,Indonesia,85,24,7561.62,3,5,4,354,4,34,loyal customers,0,-1,0
3519972,India,15,17,34547.22,5,5,5,555,5,55,champions,0,0,0
3520038,India,141,1,3845.64,2,1,3,213,2,22,hibernating,0,0,0
3520110,Indonesia,22,26,102326.64,4,5,5,455,5,45,loyal customers,0,0,0
3520734,Japan,1,198,6207519.96,5,5,5,555,5,55,champions,0,-1,1
3521238,India,113,1,3634.20,3,1,3,313,2,32,about to sleep,0,0,0
3521400,India,309,1,6120.24,1,1,4,114,2,12,hibernating,1,0,0
3521412,India,15,6,13389.54,5,4,4,544,4,54,loyal customers,0,0,0
3521682,Thailand,267,2,1276.56,1,2,2,122,2,12,hibernating,1,0,0
3521946,India,274,2,2815.44,1,2,3,123,2,12,hibernating,1,0,0
3522042,Indonesia,120,1,767.88,3,1,1,311,1,31,about to sleep,0,0,0
3522444,India,50,5,12539.58,4,4,4,444,4,44,loyal customers,0,0,0
3522468,Vietnam,29,6,6605.94,4,4,4,444,4,44,loyal customers,0,0,0
3522486,Vietnam,15,23,14776.14,5,5,5,555,5,55,champions,0,0,0
3522570,Turkey,1,13,6585.36,5,5,4,554,4,54,loyal customers,0,0,0
3522834,Indonesia,295,2,2418.36,1,2,3,123,2,12,hibernating,1,0,0
3522942,Indonesia,120,2,946.26,3,2,1,321,1,31,about to sleep,0,0,0
3523002,Bangladesh,246,1,2182.38,1,1,2,112,1,11,hibernating,1,0,0
3523116,Indonesia,99,2,11868.54,3,2,4,324,3,33,need attention,0,0,0
3523122,Indonesia,1,10,4057.92,5,5,3,553,4,54,loyal customers,0,0,0
3523254,Indonesia,309,1,767.58,1,1,1,111,1,11,hibernating,1,0,0
3523338,Iraq,316,1,1246.56,1,1,2,112,1,11,hibernating,1,0,0
3523638,Indonesia,183,2,545.64,2,2,1,221,1,21,hibernating,1,0,0
3523662,Bangladesh,260,1,2216.88,1,1,3,113,2,12,hibernating,1,0,0
3523794,India,29,9,43847.04,4,4,5,445,4,44,loyal customers,0,0,0
3523914,Philippines,176,2,1016.70,2,2,2,222,2,22,hibernating,1,0,0
3524022,Thailand,267,4,2904.90,1,3,3,133,3,13,at risk,1,0,0
3524130,Thailand,176,4,5812.38,2,3,4,234,3,23,at risk,1,0,0
3524136,Thailand,113,2,2473.56,3,2,3,323,2,32,about to sleep,0,0,0
3524178,India,134,4,8748.72,2,3,4,234,3,23,at risk,0,0,0
3524442,Philippines,78,3,1045.92,3,3,2,332,2,32,about to sleep,0,0,0
3524478,Philippines,29,1,620.46,4,1,1,411,1,41,promising,0,0,0
3524832,Japan,36,1,1094.58,4,1,2,412,1,41,promising,0,0,0
3524838,Thailand,15,10,36232.86,5,5,5,555,5,55,champions,0,0,0
3525042,Turkey,64,7,7054.20,3,4,4,344,4,34,loyal customers,0,0,0
3525126,Iran,225,1,601.02,2,1,1,211,1,21,hibernating,1,0,0
3525138,Turkey,274,1,1157.64,1,1,2,112,1,11,hibernating,1,0,0
3525384,Bangladesh,302,1,1194.78,1,1,2,112,1,11,hibernating,1,0,0
3525414,Turkey,302,1,366.06,1,1,1,111,1,11,hibernating,1,0,0
3525504,Thailand,36,4,6160.86,4,3,4,434,3,43,potential loyalists,0,0,0
3525534,India,134,3,1795.80,2,3,2,232,2,22,hibernating,0,0,0
3525786,Indonesia,22,10,18525.60,4,5,5,455,5,45,loyal customers,0,0,0
3525954,India,8,14,39934.80,5,5,5,555,5,55,champions,0,0,0
3526440,Thailand,57,6,11318.88,3,4,4,344,4,34,loyal customers,0,0,0
3526572,Afghanistan,92,2,4620.12,3,2,3,323,2,32,about to sleep,0,0,0
3526704,Philippines,29,1,387.60,4,1,1,411,1,41,promising,0,0,0
3526854,Bangladesh,330,1,5973.90,1,1,4,114,2,12,hibernating,1,0,0
3527028,India,43,6,6367.20,4,4,4,444,4,44,loyal customers,0,0,0
3527436,Vietnam,22,4,2184.36,4,3,2,432,2,42,potential loyalists,0,0,0
3527574,Vietnam,92,4,10264.68,3,3,4,334,3,33,need attention,0,0,0
3527652,Vietnam,1,19,4590.30,5,5,3,553,4,54,loyal customers,0,0,0
3527682,Vietnam,274,1,384.84,1,1,1,111,1,11,hibernating,1,0,0
3527754,Vietnam,337,1,2498.94,1,1,3,113,2,12,hibernating,1,0,0
3527766,Vietnam,267,1,2253.12,1,1,3,113,2,12,hibernating,1,0,0
3527808,Vietnam,64,7,2254.62,3,4,3,343,3,33,need attention,0,0,0
3527898,Vietnam,267,1,617.46,1,1,1,111,1,11,hibernating,1,0,0
3528078,Vietnam,22,15,5377.38,4,5,4,454,4,44,loyal customers,0,0,0
3528120,Vietnam,50,1,191.94,4,1,1,411,1,41,promising,0,0,0
3528144,Vietnam,316,1,5124.66,1,1,4,114,2,12,hibernating,1,0,0
3528396,Vietnam,218,1,5927.40,2,1,4,214,2,22,hibernating,1,0,0
3528414,Vietnam,239,2,1617.72,2,2,2,222,2,22,hibernating,1,0,0
3528426,Vietnam,71,1,1115.70,3,1,2,312,1,31,about to sleep,0,0,0
3528462,Vietnam,43,5,546.90,4,4,1,441,2,42,potential loyalists,0,0,0
3528480,Vietnam,330,1,617.46,1,1,1,111,1,11,hibernating,1,0,0
3528582,Philippines,1,3,3700.44,5,3,3,533,3,53,potential loyalists,0,0,0
3528810,Indonesia,78,2,4642.14,3,2,3,323,2,32,about to sleep,0,0,0
3529458,Bangladesh,78,4,2848.98,3,3,3,333,3,33,need attention,0,0,0
3529968,Bangladesh,302,2,5053.20,1,2,4,124,3,13,at risk,1,0,0
3530112,Bangladesh,8,1,1010.64,5,1,2,512,1,51,new customers,0,0,0
3530508,Bangladesh,1,28,31288.92,5,5,5,555,5,55,champions,0,0,0
3531036,Thailand,15,7,6782.10,5,4,4,544,4,54,loyal customers,0,0,0
3531312,Iran,162,2,406.92,2,2,1,221,1,21,hibernating,1,0,0
3531594,Japan,302,1,123.00,1,1,1,111,1,11,hibernating,1,0,0
3531708,Afghanistan,302,1,593.82,1,1,1,111,1,11,hibernating,1,0,0
3531714,Afghanistan,274,1,1213.26,1,1,2,112,1,11,hibernating,1,0,0
3532008,India,1,35,97617.30,5,5,5,555,5,55,champions,0,0,0
3532248,Iran,22,10,7616.88,4,5,4,454,4,44,loyal customers,0,0,0
3532344,India,197,1,964.44,2,1,1,211,1,21,hibernating,1,0,0
3532530,Indonesia,1,36,117494.28,5,5,5,555,5,55,champions,0,0,0
3532608,Turkey,57,3,2219.46,3,3,3,333,3,33,need attention,0,0,0
3533532,Indonesia,351,2,779.40,1,2,1,121,1,11,hibernating,1,0,0
3533814,Vietnam,148,1,447.66,2,1,1,211,1,21,hibernating,1,0,0
3534168,Indonesia,57,5,9285.24,3,4,4,344,4,34,loyal customers,0,0,0
3534228,Iran,8,22,64158.24,5,5,5,555,5,55,champions,0,0,0
3534486,Pakistan,1,1,5670.00,5,1,4,514,2,52,potential loyalists,0,0,0
3535680,India,358,1,960.60,1,1,1,111,1,11,hibernating,1,0,0
3535716,Indonesia,134,3,3621.78,2,3,3,233,3,23,at risk,0,0,0
3536064,Indonesia,197,1,221.58,2,1,1,211,1,21,hibernating,1,0,0
3536076,Indonesia,274,1,853.62,1,1,1,111,1,11,hibernating,1,0,0
3536256,Bangladesh,295,1,1194.78,1,1,2,112,1,11,hibernating,1,0,0
3536340,Indonesia,43,1,615.54,4,1,1,411,1,41,promising,0,0,0
3536538,Philippines,253,2,541.44,1,2,1,121,1,11,hibernating,1,0,0
3536814,Indonesia,22,2,1638.36,4,2,2,422,2,42,potential loyalists,0,0,0
3536856,Pakistan,232,1,1194.78,2,1,2,212,1,21,hibernating,1,0,0
3537000,Iran,309,1,6066.30,1,1,4,114,2,12,hibernating,1,0,0
3537006,Iran,15,4,3515.64,5,3,3,533,3,53,potential loyalists,0,0,0
3537096,Vietnam,8,12,37781.70,5,5,5,555,5,55,champions,0,0,0
3537300,India,1,24,22504.08,5,5,5,555,5,55,champions,0,0,0
3537840,South Korea,106,4,1984.02,3,3,2,332,2,32,about to sleep,0,0,0
3537876,Thailand,113,1,1063.80,3,1,2,312,1,31,about to sleep,0,0,0
3538206,Bangladesh,127,13,36211.26,2,5,5,255,5,25,at risk,0,-1,0
3538284,Indonesia,309,1,2421.24,1,1,3,113,2,12,hibernating,1,0,0
3538344,Pakistan,22,1,1861.08,4,1,2,412,1,41,promising,0,0,0
3538416,Indonesia,43,3,7979.52,4,3,4,434,3,43,potential loyalists,0,0,0
3538512,Bangladesh,176,3,1560.24,2,3,2,232,2,22,hibernating,1,0,0
3538662,Indonesia,246,1,1207.26,1,1,2,112,1,11,hibernating,1,0,0
3538710,Pakistan,365,1,1245.36,1,1,2,112,1,11,hibernating,1,0,0
3538830,Indonesia,120,6,41146.68,3,4,5,345,4,34,loyal customers,0,-1,0
3538836,Indonesia,176,1,767.88,2,1,1,211,1,21,hibernating,1,0,0
3538884,Philippines,15,5,3131.64,5,4,3,543,3,53,potential loyalists,0,0,0
3539172,Bangladesh,64,1,385.92,3,1,1,311,1,31,about to sleep,0,0,0
3539286,Pakistan,169,1,180.66,2,1,1,211,1,21,hibernating,1,0,0
3539580,Bangladesh,99,8,25046.52,3,4,5,345,4,34,loyal customers,0,0,0
3539586,Bangladesh,302,1,2389.56,1,1,3,113,2,12,hibernating,1,0,0
3539850,Afghanistan,253,3,2484.06,1,3,3,133,3,13,at risk,1,0,0
3539868,Indonesia,29,22,56454.72,4,5,5,455,5,45,loyal customers,0,0,0
3540000,Bangladesh,22,2,2474.58,4,2,3,423,2,42,potential loyalists,0,0,0
3540084,Indonesia,29,4,5208.00,4,3,4,434,3,43,potential loyalists,0,0,0
3540096,Indonesia,85,4,5991.12,3,3,4,334,3,33,need attention,0,0,0
3540210,India,351,1,1201.08,1,1,2,112,1,11,hibernating,1,0,0
3540270,Bangladesh,288,1,2259.06,1,1,3,113,2,12,hibernating,1,0,0
3540324,Thailand,29,16,9110.88,4,5,4,454,4,44,loyal customers,0,0,0
3540336,Thailand,127,1,2642.64,2,1,3,213,2,22,hibernating,0,0,0
3540432,Indonesia,302,1,619.98,1,1,1,111,1,11,hibernating,1,0,0
3540888,Bangladesh,337,1,267.90,1,1,1,111,1,11,hibernating,1,0,0
3541164,Indonesia,8,42,171608.16,5,5,5,555,5,55,champions,0,8,0
3541200,Japan,57,6,28585.56,3,4,5,345,4,34,loyal customers,0,0,0
3541206,Japan,302,3,950.82,1,3,1,131,2,12,hibernating,1,0,0
3541314,South Korea,239,2,2230.62,2,2,3,223,2,22,hibernating,1,0,0
3541488,Pakistan,71,3,1669.86,3,3,2,332,2,32,about to sleep,0,0,0
3541656,Bangladesh,253,3,4799.28,1,3,3,133,3,13,at risk,1,0,0
3542580,Pakistan,43,17,4518.72,4,5,3,453,4,44,loyal customers,0,0,0
3542802,Turkey,78,9,3288.72,3,4,3,343,3,33,need attention,0,0,0
3542934,India,43,8,9974.40,4,4,4,444,4,44,loyal customers,0,0,0
3543744,China,43,4,534.48,4,3,1,431,2,42,potential loyalists,0,0,0
3544404,China,127,5,25076.04,2,4,5,245,4,24,at risk,0,0,0
3544590,China,85,4,3426.48,3,3,3,333,3,33,need attention,0,0,0
3544668,China,134,4,14537.82,2,3,5,235,4,24,at risk,0,0,0
3545286,China,295,2,1835.46,1,2,2,122,2,12,hibernating,1,0,0
3545736,China,15,4,4237.08,5,3,3,533,3,53,potential loyalists,0,0,0
3546408,China,36,8,12090.66,4,4,4,444,4,44,loyal customers,0,0,0
3546642,China,57,1,600.54,3,1,1,311,1,31,about to sleep,0,0,0
3546798,China,36,1,135.00,4,1,1,411,1,41,promising,0,0,0
3546840,China,295,1,1201.14,1,1,2,112,1,11,hibernating,1,0,0
3547140,China,148,2,1234.56,2,2,2,222,2,22,hibernating,1,0,0
3547278,China,50,2,2294.34,4,2,3,423,2,42,potential loyalists,0,0,0
3547374,China,239,1,2252.34,2,1,3,213,2,22,hibernating,1,0,0
3547662,China,176,3,3869.64,2,3,3,233,3,23,at risk,1,0,0
3547734,China,141,3,3641.40,2,3,3,233,3,23,at risk,0,0,0
3547818,China,15,2,462.12,5,2,1,521,1,51,new customers,0,0,0
3547902,China,15,10,21816.12,5,5,5,555,5,55,champions,0,0,0
3548082,China,78,2,1381.02,3,2,2,322,2,32,about to sleep,0,0,0
3548592,China,29,16,36771.36,4,5,5,455,5,45,loyal customers,0,0,0
3548826,China,176,2,687.96,2,2,1,221,1,21,hibernating,1,0,0
3548928,China,176,2,1867.08,2,2,2,222,2,22,hibernating,1,0,0
3548958,China,162,1,1733.82,2,1,2,212,1,21,hibernating,1,0,0
3549204,Turkey,155,3,13035.60,2,3,4,234,3,23,at risk,1,0,0
3549264,India,71,8,49010.34,3,4,5,345,4,34,loyal customers,0,0,0
3549426,India,50,1,1785.30,4,1,2,412,1,41,promising,0,0,0
3549450,Indonesia,1,19,43674.12,5,5,5,555,5,55,champions,0,0,0
3549456,Indonesia,267,1,1206.30,1,1,2,112,1,11,hibernating,1,0,0
3549480,Iran,22,2,1429.92,4,2,2,422,2,42,potential loyalists,0,0,0
3549624,Indonesia,85,2,5294.22,3,2,4,324,3,33,need attention,0,0,0
3549636,Indonesia,120,2,1610.58,3,2,2,322,2,32,about to sleep,0,0,0
3550086,Japan,211,2,2156.16,2,2,2,222,2,22,hibernating,1,0,0
3550104,China,183,1,1719.30,2,1,2,212,1,21,hibernating,1,0,0
3550404,Pakistan,1,14,2686.92,5,5,3,553,4,54,loyal customers,0,0,0
3550440,South Korea,239,1,2203.02,2,1,2,212,1,21,hibernating,1,0,0
3551034,Myanmar,1,78,99279.30,5,5,5,555,5,55,champions,0,-1,0
3551262,Myanmar,43,2,854.10,4,2,1,421,1,41,promising,0,0,0
3551274,Myanmar,71,1,1212.00,3,1,2,312,1,31,about to sleep,0,0,0
3551448,Myanmar,267,1,1212.00,1,1,2,112,1,11,hibernating,1,0,0
3551496,Myanmar,29,3,2546.10,4,3,3,433,3,43,potential loyalists,0,0,0
3551748,Myanmar,85,3,6052.56,3,3,4,334,3,33,need attention,0,0,0
3551820,Myanmar,36,30,13688.22,4,5,4,454,4,44,loyal customers,0,-1,0
3551826,Myanmar,239,2,3458.34,2,2,3,223,2,22,hibernating,1,0,0
3552006,Myanmar,225,2,1925.16,2,2,2,222,2,22,hibernating,1,0,0
3552120,Myanmar,120,1,1212.00,3,1,2,312,1,31,about to sleep,0,0,0
3552270,Myanmar,232,1,2424.00,2,1,3,213,2,22,hibernating,1,0,0
3552366,Myanmar,8,1,284.70,5,1,1,511,1,51,new customers,0,0,0
3552762,Myanmar,274,2,1216.38,1,2,2,122,2,12,hibernating,1,0,0
3552876,Myanmar,120,2,2424.00,3,2,3,323,2,32,about to sleep,0,0,0
3552996,Myanmar,113,4,1414.62,3,3,2,332,2,32,about to sleep,0,0,0
3553296,Myanmar,120,16,51241.44,3,5,5,355,5,35,loyal customers,0,-1,0
3553470,Myanmar,85,3,7330.50,3,3,4,334,3,33,need attention,0,0,0
3553488,Myanmar,225,1,103.98,2,1,1,211,1,21,hibernating,1,0,0
3553500,Myanmar,43,5,8093.28,4,4,4,444,4,44,loyal customers,0,0,0
3553914,Myanmar,8,9,15141.42,5,4,5,545,4,54,loyal customers,0,0,0
3553992,Bangladesh,36,8,3119.58,4,4,3,443,3,43,potential loyalists,0,0,0
3554160,Japan,281,1,380.58,1,1,1,111,1,11,hibernating,1,0,0
3554208,Turkey,36,1,610.44,4,1,1,411,1,41,promising,0,0,0
3554418,Afghanistan,281,1,1239.96,1,1,2,112,1,11,hibernating,1,0,0
3555258,India,1,11,15079.62,5,5,5,555,5,55,champions,0,0,0
3555366,Philippines,22,9,16792.44,4,4,5,445,4,44,loyal customers,0,0,0
3555468,Pakistan,64,5,9995.10,3,4,4,344,4,34,loyal customers,0,0,0
3555570,Pakistan,92,7,3103.32,3,4,3,343,3,33,need attention,0,0,0
3555618,Indonesia,22,8,24720.12,4,4,5,445,4,44,loyal customers,0,0,0
3556092,Indonesia,36,34,32599.14,4,5,5,455,5,45,loyal customers,0,-1,0
3556308,Bangladesh,22,7,12189.48,4,4,4,444,4,44,loyal customers,0,0,0
3556554,India,78,2,3150.00,3,2,3,323,2,32,about to sleep,0,0,0
3556572,Vietnam,36,23,23095.32,4,5,5,455,5,45,loyal customers,0,0,0
3556608,Turkey,323,1,1165.98,1,1,2,112,1,11,hibernating,1,0,0
3557070,South Korea,15,2,2047.50,5,2,2,522,2,52,potential loyalists,0,0,0
3557388,Vietnam,274,2,1025.70,1,2,2,122,2,12,hibernating,1,0,0
3557820,India,43,2,1789.92,4,2,2,422,2,42,potential loyalists,0,0,0
3557904,South Korea,8,19,10354.92,5,5,4,554,4,54,loyal customers,0,0,0
3557976,Turkey,8,9,6708.12,5,4,4,544,4,54,loyal customers,0,0,0
3557982,Turkey,316,1,2319.72,1,1,3,113,2,12,hibernating,1,0,0
3558516,Iran,330,1,2244.90,1,1,3,113,2,12,hibernating,1,0,0
3558672,Bangladesh,22,2,2192.94,4,2,2,422,2,42,potential loyalists,0,0,0
3558792,Indonesia,71,22,43843.80,3,5,5,355,5,35,loyal customers,0,-1,0
3558864,Indonesia,316,2,2634.84,1,2,3,123,2,12,hibernating,1,0,0
3559572,India,281,1,2467.20,1,1,3,113,2,12,hibernating,1,0,0
3559590,Indonesia,8,5,13905.48,5,4,4,544,4,54,loyal customers,0,0,0
3559656,Turkey,36,7,7746.54,4,4,4,444,4,44,loyal customers,0,0,0
3559692,Pakistan,57,3,2539.68,3,3,3,333,3,33,need attention,0,0,0
3559836,Turkey,29,3,1562.88,4,3,2,432,2,42,potential loyalists,0,0,0
3560202,South Korea,29,11,28970.04,4,5,5,455,5,45,loyal customers,0,0,0
3560508,Afghanistan,281,1,368.94,1,1,1,111,1,11,hibernating,1,0,0
3560736,Iran,190,4,1279.98,2,3,2,232,2,22,hibernating,1,0,0
3561018,Vietnam,8,21,20902.14,5,5,5,555,5,55,champions,0,0,0
3561066,Indonesia,8,28,85955.04,5,5,5,555,5,55,champions,0,0,0
3561072,Indonesia,239,1,1019.22,2,1,2,212,1,21,hibernating,1,0,0
3561504,Japan,211,3,4351.02,2,3,3,233,3,23,at risk,1,0,0
3561564,Indonesia,57,30,9108.84,3,5,4,354,4,34,loyal customers,0,-1,0
3561900,Indonesia,120,1,59700.00,3,1,5,315,3,33,need attention,0,-1,0
3562134,Indonesia,1,16,29589.78,5,5,5,555,5,55,champions,0,0,0
3562458,Bangladesh,316,1,1194.00,1,1,2,112,1,11,hibernating,1,0,0
3562764,Iran,281,2,5305.98,1,2,4,124,3,13,at risk,1,0,0
3562920,Pakistan,281,1,1245.36,1,1,2,112,1,11,hibernating,1,0,0
3562950,Turkey,239,1,625.80,2,1,1,211,1,21,hibernating,1,0,0
3563100,Bangladesh,330,1,156.78,1,1,1,111,1,11,hibernating,1,0,0
3563238,Pakistan,113,1,2982.78,3,1,3,313,2,32,about to sleep,0,0,0
3563322,Turkey,302,2,2154.84,1,2,2,122,2,12,hibernating,1,0,0
3563388,Pakistan,1,35,20116.26,5,5,5,555,5,55,champions,0,0,0
3563736,Indonesia,1,13,6996.60,5,5,4,554,4,54,loyal customers,0,0,0
3563802,Indonesia,57,1,615.54,3,1,1,311,1,31,about to sleep,0,0,0
3563910,Indonesia,15,4,7868.94,5,3,4,534,3,53,potential loyalists,0,0,0
3563940,Indonesia,78,8,12073.08,3,4,4,344,4,34,loyal customers,0,0,0
3564042,Indonesia,64,3,918.12,3,3,1,331,2,32,about to sleep,0,0,0
3564132,Indonesia,281,1,1207.26,1,1,2,112,1,11,hibernating,1,0,0
3564138,Indonesia,148,1,2410.56,2,1,3,213,2,22,hibernating,1,0,0
3564162,Indonesia,1,2,2662.20,5,2,3,523,2,52,potential loyalists,0,0,0
3564204,Indonesia,323,1,1207.50,1,1,2,112,1,11,hibernating,1,0,0
3564216,Indonesia,15,18,46450.56,5,5,5,555,5,55,champions,0,0,0
3564228,Indonesia,197,2,1908.00,2,2,2,222,2,22,hibernating,1,0,0
3564324,Turkey,57,1,1774.92,3,1,2,312,1,31,about to sleep,0,0,0
3564474,Pakistan,169,2,679.38,2,2,1,221,1,21,hibernating,1,0,0
3564582,India,134,2,0.00,2,2,1,221,1,21,hibernating,0,0,0
3564588,Iran,43,2,550.92,4,2,1,421,1,41,promising,0,0,0
